GPS sentence prefix, Latitude, Heading, Longitude, Heading, Time, Data Valid, Checksum, PMS 1.0, PMS 2.5, PMS 10.0, Gas ADC, Gas Oxidizing, Gas Reducing, Gas NH3, Noise Low, Noise Mid, Noise High, Noise Total, Temperature, Humidity, Pressure, Altitude, Lux, Proximity
$GPGLL,5043.58730,N,00155.11468,W,084917.00,A,A*78,4,6,6,None,39950.15576323988,444813.0081300816,525132.0754716988,0.36567290432089333,0.11905078121954063,0.08840313428484443,0.19104227327509282,23.707748770341844,46.37807674660625,1006.702150243089,54.6570616690393,1174.31745,1293
$GPGLL,5043.58836,N,00155.12058,W,084918.00,A,A*7A,4,6,6,None,39950.15576323988,440774.1935483872,530666.6666666667,0.3349158469510221,0.17936852921485572,0.16318902792520032,0.22582446803035938,23.711608008736608,46.430638044465546,1006.7016676648927,54.66110050298117,1293.2312,1311
$GPGLL,5043.58975,N,00155.12634,W,084919.00,A,A*71,5,7,7,None,39950.15576323988,421519.3798449612,530666.6666666667,0.3659714583944411,0.11734335537278501,0.07016726018059145,0.18449402464927253,23.716432056960276,46.5007159045023,1006.6860873488534,54.791497433904766,539.23645,1267
$GPGLL,5043.59119,N,00155.13204,W,084920.00,A,A*7E,5,6,7,None,39950.15576323988,429039.3700787404,525132.0754716988,0.28565828500052837,0.19182520907331366,0.2961217852741065,0.2578684264493162,23.72061289896103,46.61746332498877,1006.6545007019268,55.05586177267774,338.29875,1271
$GPGLL,5043.59244,N,00155.13771,W,084921.00,A,A*73,5,6,7,None,39950.15576323988,429039.3700787404,530666.6666666667,0.29423005790426743,0.15336307840609564,0.12641688217421324,0.1913366728281921,23.728974583538935,46.43668707106998,1006.6412502372923,55.166763493153894,509.19835,1274
$GPGLL,5043.59374,N,00155.14351,W,084922.00,A,A*73,5,6,7,None,39950.15576323988,432888.8888888893,530666.6666666667,0.3744591001191425,0.16970129903194422,0.13903208331672673,0.22773082748927118,23.738301078782477,46.36677886370288,1006.6145649492195,55.390113539651644,783.95115,1248
$GPGLL,5043.59498,N,00155.14922,W,084923.00,A,A*79,5,6,7,None,39950.15576323988,417846.15384615416,525132.0754716988,0.35883870924792655,0.12796663280735984,0.14420218076075103,0.21033584093867916,23.744089938380057,46.29682377389392,1006.6221603968145,55.32654081022402,989.397,1310
$GPGLL,5043.59608,N,00155.15503,W,084924.00,A,A*7B,5,6,7,None,39950.15576323988,425250.0000000001,530666.6666666667,0.33100849389506765,0.13811633483526747,0.1146071857706481,0.1945773381669944,23.742481921788226,46.215106495142834,1006.6079390520189,55.44557159843867,1022.6286,1280
$GPGLL,5043.59709,N,00155.16093,W,084925.00,A,A*75,5,6,7,None,39950.15576323988,436800.0,525132.0754716988,0.3548329757317556,0.19023214172996072,0.2734437867669638,0.27283630140956,23.749878798345982,46.23270112377073,1006.5964719537992,55.541550696161806,1055.40185,1287
$GPGLL,5043.59808,N,00155.16687,W,084926.00,A,A*7B,4,6,6,None,39950.15576323988,440774.1935483872,530666.6666666667,0.44151482748188714,0.14446187621670406,0.12841160477100927,0.2381294361565335,23.762099726150335,46.267861076854295,1006.5927203418538,55.572951712064544,1142.6889,1304
$GPGLL,5043.59927,N,00155.17275,W,084927.00,A,A*7E,4,6,6,None,39950.15576323988,436800.0,525132.0754716988,0.35842489788257226,0.13999050694481457,0.04448623503674543,0.1809672132880441,23.77303424189313,46.28549936595023,1006.5802533921078,55.6773008416003,1165.79845,1304
$GPGLL,5043.60065,N,00155.17851,W,084928.00,A,A*78,4,6,6,None,39950.15576323988,436800.0,525132.0754716988,0.36254260227029744,0.21314385395307178,0.2834253783070058,0.286370611510125,23.786219983213254,46.30316539949655,1006.5430932760313,55.988339487400694,1309.961,1277
$GPGLL,5043.60193,N,00155.18430,W,084929.00,A,A*75,5,6,6,None,39950.15576323988,444813.0081300816,525132.0754716988,0.396381473853305,0.21338524106513612,0.23614094533271335,0.28196922008371816,23.792330449351084,46.23320433419326,1006.491287005897,56.4219853001153,1241.0791,1306
$GPGLL,5043.60309,N,00155.19010,W,084930.00,A,A*7B,5,6,6,None,39950.15576323988,448918.0327868857,530666.6666666667,0.4959435632426988,0.2617849116182087,0.2682511626663815,0.3419932125090963,23.79265205284339,46.09313489764912,1006.455186738421,56.72417426952683,1200.5798,1299
$GPGLL,5043.60434,N,00155.19585,W,084931.00,A,A*7A,5,6,6,None,39950.15576323988,444813.0081300816,530666.6666666667,0.5461312049552005,0.21032003691747142,0.09818015688055769,0.2848771329177432,23.796511294839753,46.04064998809771,1006.4147578514818,57.06260776701249,1027.44515,1301
$GPGLL,5043.60563,N,00155.20149,W,084932.00,A,A*74,4,5,5,None,39950.15576323988,448918.0327868857,530666.6666666667,0.42779552351121797,0.21165917399171172,0.08385366154169768,0.24110278634820914,23.792330449351084,45.982235860289066,1006.4064078040772,57.13250806387311,1197.7769,1301
$GPGLL,5043.60694,N,00155.20701,W,084933.00,A,A*74,4,5,5,None,39800.93312597201,453090.9090909091,536307.6923076926,0.44813030828785505,0.22829345022918268,0.2902838797877757,0.3222358794349378,23.78911441449054,45.894648706677806,1006.419572107602,57.022306660494095,1236.1541,1303
$GPGLL,5043.60818,N,00155.21261,W,084934.00,A,A*7B,4,5,5,None,39800.93312597201,448918.0327868857,536307.6923076926,0.3397080241121497,0.1882827798869934,0.2464580401905399,0.25814961472989434,23.78396875895014,45.830386987044044,1006.4346432447649,56.8961441484906,684.56085,1273
$GPGLL,5043.60944,N,00155.21825,W,084935.00,A,A*78,3,4,5,None,39800.93312597201,448918.0327868857,542058.252427185,0.28227759234912975,0.13083638243677803,0.10097991827777568,0.17136463102122781,23.779466310591033,45.80699048444285,1006.4623925236183,56.66385521197852,781.6942,1245
$GPGLL,5043.61069,N,00155.22406,W,084936.00,A,A*72,4,5,6,None,39800.93312597201,448918.0327868857,542058.252427185,0.3327023535127411,0.19243334374185248,0.24440052656762168,0.25651207460740505,23.773355845317223,45.78357684449255,1006.4908981523596,56.425240277709904,583.69865,1270
$GPGLL,5043.61213,N,00155.22985,W,084937.00,A,A*7A,4,5,6,None,39800.93312597201,457333.3333333335,542058.252427185,0.3891302604946187,0.2322993611772506,0.2731866376373904,0.29820541976975323,23.755989262042952,45.748368906848434,1006.5230352920084,56.1562332517124,473.87255,1264
$GPGLL,5043.61345,N,00155.23579,W,084938.00,A,A*79,4,5,6,None,39800.93312597201,457333.3333333335,542058.252427185,0.7540668217300686,0.28006698469757174,0.08159094104028994,0.3719082491559768,23.744411541701833,45.73073469391844,1006.5461225804664,55.96298317036956,643.83355,1270
$GPGLL,5043.61487,N,00155.24179,W,084939.00,A,A*72,3,4,5,None,39950.15576323988,448918.0327868857,542058.252427185,0.666760601580504,0.2305969863418558,0.13555037142452944,0.34430265311562974,23.732833822834095,45.78897325702883,1006.5459104202555,55.96475902208263,389.3314,1269
$GPGLL,5043.61629,N,00155.24779,W,084940.00,A,A*7C,3,4,5,None,39950.15576323988,461647.05882352975,542058.252427185,0.5236789618901843,0.21350331639155484,0.10789381371690145,0.2816920306662135,23.723507328151026,45.829724414106764,1006.5892374703577,55.60210345351445,654.9214,1283
$GPGLL,5043.61769,N,00155.25385,W,084941.00,A,A*7E,3,4,5,None,39950.15576323988,466033.8983050852,547921.5686274517,0.8589446013117995,0.276444439526653,0.08363449425447293,0.4063411783643085,23.710321595920163,45.85875898882606,1006.6164050589662,55.37471206813335,829.12845,1254
$GPGLL,5043.61904,N,00155.25980,W,084942.00,A,A*77,3,4,5,None,39950.15576323988,457333.3333333335,547921.5686274517,0.3726085311345997,0.10794667522167763,0.075828961124331,0.18546138916020274,23.700995103544937,45.899505695073984,1006.6147989148899,55.38815527713936,798.9375,1268
$GPGLL,5043.62044,N,00155.26564,W,084943.00,A,A*7D,3,4,5,None,39950.15576323988,448918.0327868857,547921.5686274517,0.2993266505081692,0.07928215825456884,0.029190563296731774,0.13593312401982327,23.685558152748946,46.02178751522907,1006.6260154761643,55.294274536945714,797.07215,1271
$GPGLL,5043.62179,N,00155.27139,W,084944.00,A,A*78,3,4,4,None,39950.15576323988,448918.0327868857,553900.99009901,0.4083090867690143,0.14273590963809715,0.12607915981044104,0.2257080520725175,23.668834792342476,46.091704009341704,1006.6398983446422,55.17807842477678,974.6336,1258
$GPGLL,5043.62322,N,00155.27716,W,084945.00,A,A*7E,3,4,4,None,40099.84399375976,436800.0,547921.5686274517,0.39139277382828297,0.19238956965078333,0.2331478392767807,0.2723100609186157,23.66304593753339,46.144149848518275,1006.6422856386587,55.158097505944845,978.3416,1269
$GPGLL,5043.62466,N,00155.28283,W,084946.00,A,A*7C,3,4,4,None,40099.84399375976,429039.3700787404,547921.5686274517,0.5100649987766754,0.22402682487311487,0.17052999632013985,0.3015406066566434,23.65918670119863,46.2024508873785,1006.6444317202858,55.140135493593874,944.1706,1252
$GPGLL,5043.62602,N,00155.28849,W,084947.00,A,A*71,3,4,4,None,40099.84399375976,429039.3700787404,547921.5686274517,0.4150114415223278,0.20498775484619466,0.257352671197915,0.29245062252214576,23.645679375316195,46.2664687263981,1006.6294793304202,55.26528282785734,976.8697,1259
$GPGLL,5043.62756,N,00155.29400,W,084948.00,A,A*7E,3,4,4,None,40099.84399375976,453090.9090909091,547921.5686274517,0.339931569671824,0.15654469147823108,0.14124404047448072,0.21257343387484526,23.628956022240253,46.1904245757769,1006.584423838139,55.64239383754833,1106.16965,1288
$GPGLL,5043.62915,N,00155.29946,W,084949.00,A,A*79,3,4,4,None,39950.15576323988,429039.3700787404,547921.5686274517,0.26517652669504693,0.06381146951450184,0.04888123159174231,0.12595640926709703,23.600333367378177,46.14924908733542,1006.5519472185956,55.914229125275476,1035.09335,1307
$GPGLL,5043.63059,N,00155.30500,W,084950.00,A,A*77,4,5,5,None,39950.15576323988,432888.8888888893,547921.5686274517,0.31595980524412876,0.11755086718014189,0.11683351563423404,0.18344806268616823,23.573318735094677,46.14893177067871,1006.5636357665419,55.81639300792836,1010.2343,1300
$GPGLL,5043.63203,N,00155.31066,W,084951.00,A,A*7F,4,5,5,None,39950.15576323988,444813.0081300816,547921.5686274517,0.32996063172639145,0.16890716901410818,0.10465977320372306,0.20117585798140758,23.55916821662379,46.18376537302336,1006.5676177002828,55.78306342044774,1083.2844,1297
$GPGLL,5043.63326,N,00155.31644,W,084952.00,A,A*7C,4,5,5,None,39950.15576323988,457333.3333333335,553900.99009901,0.2606373028592506,0.12404343458209774,0.1358678323627645,0.17351618993470427,23.55305776614632,46.23035842377773,1006.559506017618,55.850959951040494,1092.02585,1295
$GPGLL,5043.63430,N,00155.32223,W,084953.00,A,A*7B,4,4,5,None,39800.93312597201,432888.8888888893,553900.99009901,0.30729350164032226,0.120670237760967,0.07564652601382267,0.167870088471704,23.54212327684254,46.28855720569623,1006.5386860142861,56.025229890034765,1099.25555,1303
$GPGLL,5043.63540,N,00155.32791,W,084954.00,A,A*76,4,4,5,None,39800.93312597201,429039.3700787404,547921.5686274517,0.30190471143578634,0.1914616616372661,0.2802077412010523,0.25785803809136826,23.536334430096122,46.405141560121805,1006.5643616248059,55.81031742009703,1325.19065,1295
$GPGLL,5043.63662,N,00155.33363,W,084955.00,A,A*7C,4,4,5,None,39800.93312597201,429039.3700787404,547921.5686274517,0.3364591398499814,0.1782321050956974,0.09895631721570423,0.20454918738712766,23.53922885342329,46.46350330002711,1006.5606739397216,55.841184164246854,1207.71265,1283
$GPGLL,5043.63791,N,00155.33925,W,084956.00,A,A*7A,4,5,5,None,39652.17391304349,429039.3700787404,547921.5686274517,0.33543487578736536,0.1367809021938861,0.10344711106990186,0.19188762968371778,23.543731289893024,46.51022001410076,1006.5479130791259,55.94799611158498,1222.74255,1301
$GPGLL,5043.63922,N,00155.34488,W,084957.00,A,A*70,4,5,5,None,39652.17391304349,403701.4925373137,542058.252427185,0.3208680628381956,0.16383189442605606,0.14843446666941335,0.2110448079778883,23.54115846902589,46.53935002187604,1006.5088605261412,56.2748836388266,1235.0437,1256
$GPGLL,5043.64057,N,00155.35053,W,084958.00,A,A*70,4,5,5,None,39950.15576323988,432888.8888888893,547921.5686274517,0.3700951566573535,0.1423537272517394,0.05378483492785101,0.18874457294564795,23.536334430096122,46.49262964552256,1006.4645434860228,56.645849743708276,1126.271,1247
$GPGLL,5043.64183,N,00155.35617,W,084959.00,A,A*7F,4,5,5,None,39950.15576323988,371777.7777777778,542058.252427185,0.44016074742616695,0.15334175755683174,0.11484500611058086,0.2361158370311932,23.53665603268348,46.51596347076638,1006.4484215976717,56.78080504554174,802.18345,1283
$GPGLL,5043.64301,N,00155.36188,W,085000.00,A,A*71,4,5,5,None,39950.15576323988,384000.00000000006,542058.252427185,0.3908882610356578,0.19153252984158556,0.16598899623714825,0.24946992903813056,23.540515263820474,46.51601205643355,1006.4429494290007,56.82661261928382,935.0964,1277
$GPGLL,5043.64412,N,00155.36750,W,085001.00,A,A*76,4,5,5,None,40099.84399375976,414229.007633588,542058.252427185,0.2888070628814089,0.16626023194593742,0.2596731609885929,0.23824681860531305,23.54823372658559,46.51027662489935,1006.4286773845561,56.946084982099315,602.0505,1248
$GPGLL,5043.64494,N,00155.37326,W,085002.00,A,A*7F,4,5,5,None,40250.0,436800.0,542058.252427185,0.29024785433209543,0.09702397249714491,0.1191194081271684,0.1687970783188029,23.554022574089164,46.492851357244206,1006.4113182566397,57.09140140302292,676.7968,1345
$GPGLL,5043.65738,N,00155.42355,W,085012.00,A,A*7C,4,5,5,None,40099.84399375976,390376.8115942032,542058.252427185,0.2550928557985007,0.17168546589719316,0.2687094958495664,0.23182927251508675,23.549520137110107,46.422802576902285,1006.3824887982997,57.33274253288879,1137.8779,1322
$GPGLL,5043.65975,N,00155.42777,W,085013.00,A,A*7E,4,5,5,None,39950.15576323988,440774.1935483872,542058.252427185,0.2869886807610055,0.1007547717291653,0.08756573294736737,0.15843639514584604,23.547590521330154,46.50443595196869,1006.3461292056564,57.637128941842064,1265.902,1328
$GPGLL,5043.66169,N,00155.43249,W,085014.00,A,A*76,4,5,5,None,39800.93312597201,436800.0,542058.252427185,0.23491765084902894,0.07251696743505617,0.0817041447852329,0.12971292102310603,23.56270584603517,46.48712733693727,1006.2871206157866,58.13114167959097,1135.40405,1319
$GPGLL,5043.66336,N,00155.43731,W,085015.00,A,A*75,4,5,5,None,39652.17391304349,448918.0327868857,542058.252427185,0.261232072862479,0.127969392989473,0.18881205442026228,0.19267117342407145,23.56785148906092,46.440528317053406,1006.2537574943127,58.41046405517038,1146.3779,1310
$GPGLL,5043.66490,N,00155.44216,W,085016.00,A,A*7A,4,5,5,None,39503.87596899225,453090.9090909091,542058.252427185,0.25247234226037923,0.1009877653707039,0.1396530516064019,0.1643710530791617,23.573961940532012,46.38810630694543,1006.2152817925357,58.73259923260558,1118.06945,1327
$GPGLL,5043.66640,N,00155.44701,W,085017.00,A,A*77,3,4,4,None,39503.87596899225,461647.05882352975,542058.252427185,0.2664469842177846,0.10537169011259459,0.04273321209852314,0.13818396214296744,23.569781105270614,46.376388749270106,1006.1387200830712,59.37363657091165,1140.78925,1310
$GPGLL,5043.66785,N,00155.45193,W,085018.00,A,A*7C,3,4,4,None,39503.87596899225,470495.7264957265,547921.5686274517,0.2690302244972003,0.13091174505844813,0.12252280540421931,0.17415492498662258,23.56785148906092,46.358865812602446,1006.1223248675634,59.510915877990904,1355.75235,1320
$GPGLL,5043.66924,N,00155.45684,W,085019.00,A,A*79,3,4,4,None,39356.03715170279,479652.1739130438,547921.5686274517,0.3320243854207999,0.2119918892843414,0.0997137019855045,0.2145766588968819,23.55981142196108,46.300437004111885,1006.1261052049442,59.47926245262249,1384.44685,1301
$GPGLL,5043.67053,N,00155.46178,W,085020.00,A,A*7C,4,4,4,None,39356.03715170279,479652.1739130438,547921.5686274517,0.34425987355394805,0.20281923549201705,0.09493615002325705,0.2140050863564074,23.54437449512118,46.28275147117991,1006.1213842240115,59.518792065756976,1381.19905,1297
$GPGLL,5043.67146,N,00155.46684,W,085021.00,A,A*7C,4,4,4,None,39208.65533230294,479652.1739130438,553900.99009901,0.2750175872947527,0.17351711150012047,0.2767780064976472,0.24177090176417346,23.532153596563898,46.48091238346489,1006.0752242476656,59.90530567230175,1377.85995,1320
$GPGLL,5043.67200,N,00155.47200,W,085022.00,A,A*77,4,4,4,None,39061.728395061735,475034.48275862087,553900.99009901,0.24089990267650757,0.08821590132823906,0.10954233923120299,0.14621938107864987,23.519289494592908,46.579898368568706,1006.064635580187,59.99397030863642,1452.73555,1297
$GPGLL,5043.67219,N,00155.47720,W,085023.00,A,A*79,4,4,4,None,39061.728395061735,475034.48275862087,553900.99009901,0.27477672491264893,0.10919426110396166,0.09641439534209845,0.16012846045290302,23.505460587002837,46.57972213321149,1006.0624851041964,60.01197749882355,1181.20885,1304
$GPGLL,5043.67228,N,00155.48247,W,085024.00,A,A*77,4,4,4,None,39061.728395061735,475034.48275862087,560000.0000000003,0.24623626849286892,0.10097058343205305,0.13311441862899992,0.16010709018464062,23.485842837981203,46.672777176181036,1006.0510771153758,60.107503766523855,1126.69505,1302
$GPGLL,5043.67241,N,00155.48795,W,085025.00,A,A*73,4,4,4,None,38915.254237288136,479652.1739130438,560000.0000000003,0.30710255708016937,0.16882563856754965,0.08744668090102937,0.18779162551624948,23.477481175749585,46.68433151114571,1006.0543408519242,60.08017435746421,1053.9777,1278
$GPGLL,5043.67257,N,00155.49348,W,085026.00,A,A*72,4,4,4,None,38915.254237288136,479652.1739130438,560000.0000000003,0.3811819286051917,0.14685327385682054,0.13804896894545632,0.22202805713582285,23.462044262879523,46.75993515753158,1006.0013776959147,60.523678507986176,1091.82055,1303
$GPGLL,5043.67310,N,00155.49896,W,085027.00,A,A*79,4,4,4,None,38915.254237288136,479652.1739130438,560000.0000000003,0.23764067916443588,0.08070522766155193,0.07929218469242642,0.13254603050613809,23.454004205130424,46.76566018163685,1005.9635703914572,60.84028178906515,981.9773,1276
$GPGLL,5043.67404,N,00155.50424,W,085028.00,A,A*79,4,4,4,None,38769.23076923077,475034.48275862087,560000.0000000003,0.26176955983653305,0.14483888703377173,0.13759096508803384,0.18139980398611288,23.44885856854389,46.823900333436754,1005.937045354237,61.06241164901781,1000.40145,1292
$GPGLL,5043.67507,N,00155.50942,W,085029.00,A,A*77,4,5,5,None,38769.23076923077,475034.48275862087,560000.0000000003,0.24242249779043096,0.18073637059800962,0.28772601454702057,0.23696162764515372,23.443069727731928,46.87629889737853,1005.9011753765168,61.36280682469456,1044.8655,1348
$GPGLL,5043.67612,N,00155.51455,W,085030.00,A,A*72,4,5,5,None,39061.728395061735,470495.7264957265,566222.2222222228,0.2597332979489286,0.15429685889339745,0.09735040228387438,0.17046018637540014,23.433743262754092,46.87617354190646,1005.8679664956458,61.640924225216864,994.1853,1268
$GPGLL,5043.67716,N,00155.51965,W,085031.00,A,A*78,4,5,5,None,39061.728395061735,470495.7264957265,566222.2222222228,0.2563521405057825,0.1848016471819903,0.2950872788583809,0.24541368884871786,23.42216558342209,46.84686619356387,1005.8095359005988,62.13028623269421,1029.0598,1294
$GPGLL,5043.67819,N,00155.52469,W,085032.00,A,A*79,4,6,6,None,39061.728395061735,475034.48275862087,566222.2222222228,0.27686058708606864,0.16218794003107337,0.15679711240341368,0.19861521317351857,23.409944701281187,46.765078810084646,1005.7733645138343,62.43323670682339,1031.82655,1284
$GPGLL,5043.67917,N,00155.52966,W,085033.00,A,A*75,4,6,6,None,39061.728395061735,470495.7264957265,566222.2222222228,0.2270949389857504,0.10734489960680112,0.1397110925124986,0.15805031036835004,23.400618239699178,46.75329518361648,1005.7384947867691,62.72529358878889,1090.3241,1285
$GPGLL,5043.68000,N,00155.53465,W,085034.00,A,A*7D,4,6,6,None,38915.254237288136,475034.48275862087,566222.2222222228,0.22918449517389167,0.1440041967796256,0.23023447258204324,0.20114105484518682,23.388397360452746,46.788114362921874,1005.7123042553998,62.9446618943262,814.7052,1279
$GPGLL,5043.68079,N,00155.53960,W,085035.00,A,A*7A,5,6,6,None,38915.254237288136,470495.7264957265,566222.2222222228,0.23333209781770284,0.17647541136290676,0.28329965060129675,0.2310357199273021,23.374246870744628,46.811245874804136,1005.6813661239516,63.20380140767912,923.38475,1260
$GPGLL,5043.68146,N,00155.54453,W,085036.00,A,A*7E,5,6,6,None,38915.254237288136,470495.7264957265,566222.2222222228,0.2479806254957843,0.18013140385183687,0.2871773436597606,0.23842979100246056,23.364920412822197,46.88690651281505,1005.6614667768979,63.37048285885442,825.179,1289
$GPGLL,5043.68202,N,00155.54947,W,085037.00,A,A*74,5,6,6,None,38915.254237288136,470495.7264957265,566222.2222222228,0.2247472220248152,0.13272065047879825,0.20703187436773152,0.18816658229044833,23.352377936434003,46.91005463440718,1005.6281108107104,63.64988599877693,834.991,1260
$GPGLL,5043.68259,N,00155.55436,W,085038.00,A,A*7F,5,6,6,None,38915.254237288136,470495.7264957265,566222.2222222228,0.2338113898323701,0.12121186079488182,0.11420326277691185,0.15640883780138792,23.343373082657582,46.90993256198218,1005.6037369236905,63.854056335349455,835.7821,1289
$GPGLL,5043.68311,N,00155.55931,W,085039.00,A,A*79,5,6,6,None,38915.254237288136,470495.7264957265,566222.2222222228,0.2112008000114514,0.0999587726080547,0.12913043325273418,0.14676333529074678,23.332760220422482,46.89230135237951,1005.5668144752215,64.16334860210723,812.17435,1279
$GPGLL,5043.68357,N,00155.56431,W,085040.00,A,A*7B,5,6,6,None,38915.254237288136,475034.48275862087,566222.2222222228,0.2649505375578341,0.11097385169068438,0.09994568060411335,0.15862335661754393,23.312499305047915,46.94448650964538,1005.531100454118,64.46252685379467,872.6837,1299
$GPGLL,5043.68392,N,00155.56934,W,085041.00,A,A*7B,5,7,7,None,38915.254237288136,470495.7264957265,566222.2222222228,0.29432232234988015,0.12118656049599291,0.12699483887942878,0.18083457390843394,23.282590342979915,47.03150249158456,1005.5049086039778,64.68194284239507,741.07905,1300
$GPGLL,5043.68421,N,00155.57444,W,085042.00,A,A*7C,5,7,7,None,38915.254237288136,466033.8983050852,566222.2222222228,0.26522946320708346,0.10976422214658806,0.04381706839320821,0.13960358458229324,23.25171658599759,47.11849056436979,1005.488813208202,64.81678048416396,719.29865,1253
$GPGLL,5043.68455,N,00155.57967,W,085043.00,A,A*72,5,7,7,None,38915.254237288136,470495.7264957265,566222.2222222228,0.38037320443987466,0.08931087441058864,0.029823286644682204,0.1665024551650485,23.21794842629497,47.14715133948072,1005.4930299426771,64.78145502463767,865.6936,1284
$GPGLL,5043.68492,N,00155.58491,W,085044.00,A,A*75,5,7,7,None,38915.254237288136,470495.7264957265,566222.2222222228,0.3674764358115809,0.18324598858431246,0.16056049000366807,0.2370943047998538,23.188039495311227,47.27491489888691,1005.4937295991194,64.77559370314658,745.63515,1266
$GPGLL,5043.68522,N,00155.59019,W,085045.00,A,A*7B,5,7,7,None,38915.254237288136,470495.7264957265,566222.2222222228,0.23834357844036747,0.10457545827184683,0.12381301207239191,0.15557734959486874,23.16456259938432,47.39109880123063,1005.4974690268374,64.74426697255157,916.2445,1260
$GPGLL,5043.68555,N,00155.59565,W,085046.00,A,A*76,5,7,7,None,38915.254237288136,470495.7264957265,566222.2222222228,0.2551934397242779,0.15340216952242774,0.237085705494372,0.21522710491369254,23.16006018167973,47.46676967362393,1005.488608303106,64.81849706831284,851.5651,1271
$GPGLL,5043.68588,N,00155.60119,W,085047.00,A,A*72,5,7,7,None,38915.254237288136,466033.8983050852,566222.2222222228,0.2139493152170822,0.08790298636845412,0.11478444103242291,0.13887891420598641,23.161668187977217,47.501748769466865,1005.494504290213,64.76910378811927,826.39045,1254
$GPGLL,5043.68614,N,00155.60677,W,085048.00,A,A*74,5,7,7,None,39061.728395061735,466033.8983050852,566222.2222222228,0.2906506375884881,0.18439617876671022,0.07943827629784507,0.18482836421768112,23.166170605761387,47.5192937654262,1005.4784255687671,64.90380286993364,845.1645,1263
$GPGLL,5043.68645,N,00155.61231,W,085049.00,A,A*76,5,7,7,None,39061.728395061735,470495.7264957265,566222.2222222228,0.31295792847902476,0.1887992835321295,0.28889355798408456,0.2635502566650796,23.17067302376838,47.5077094547761,1005.4540333317328,65.10815154804709,694.7858,1264
$GPGLL,5043.68683,N,00155.61779,W,085050.00,A,A*7D,4,6,6,None,39208.65533230294,470495.7264957265,572571.4285714285,0.2453834295468554,0.09128689449377898,0.10520849971410026,0.1472929412515782,23.17839145515593,47.432085684872405,1005.4430951019231,65.19978908820717,630.62545,1259
$GPGLL,5043.68711,N,00155.62329,W,085051.00,A,A*74,4,6,6,None,39061.728395061735,475034.48275862087,572571.4285714285,0.4504598227390534,0.20574155192693774,0.15162188694299783,0.26927442053632966,23.180642664433982,47.39716164222835,1005.446693915587,65.16963910854457,487.73505,1265
$GPGLL,5043.68740,N,00155.62876,W,085052.00,A,A*72,4,6,6,None,39061.728395061735,475034.48275862087,572571.4285714285,0.33389071425644345,0.15630502290684434,0.08164671416850923,0.19061415044393235,23.18482348181244,47.3506123764274,1005.4417386881911,65.21115281298884,644.6418,1261
$GPGLL,5043.68772,N,00155.63422,W,085053.00,A,A*7E,4,6,6,None,39061.728395061735,470495.7264957265,572571.4285714285,0.3078965382914083,0.18450271006171534,0.27356635971656357,0.2553218693565624,23.19189871165984,47.292450438588006,1005.4447356854337,65.1860446704345,630.8099,1249
$GPGLL,5043.68810,N,00155.63964,W,085054.00,A,A*7D,5,7,7,None,39061.728395061735,475034.48275862087,572571.4285714285,0.22917356494469418,0.12341449739549593,0.16124211829750007,0.17127672687923004,23.193506718520077,47.39735099724595,1005.4755721656616,64.9277073644223,632.1752,1270
$GPGLL,5043.68843,N,00155.64503,W,085055.00,A,A*70,5,7,7,None,38915.254237288136,470495.7264957265,572571.4285714285,0.21741241956554994,0.12260625973868772,0.15870515084408518,0.16624127671610764,23.195436326789878,47.473122406613214,1005.4686806713227,64.98544135039275,742.5908,1274
$GPGLL,5043.68871,N,00155.65042,W,085056.00,A,A*73,6,8,8,None,38915.254237288136,466033.8983050852,572571.4285714285,0.21767981598702751,0.08616442349340285,0.10408988521799901,0.13597804156614313,23.1912555089237,47.54880078163223,1005.4553463347597,65.0971516169641,809.00255,1286
$GPGLL,5043.68900,N,00155.65578,W,085057.00,A,A*79,6,8,8,None,38915.254237288136,461647.05882352975,572571.4285714285,0.22202259714451147,0.16717870459043158,0.2717352172740222,0.22031217300298844,23.195114725408736,47.58381582963103,1005.4382378494236,65.24048209883986,877.53455,1289
$GPGLL,5043.68937,N,00155.66111,W,085058.00,A,A*7A,6,8,8,None,38915.254237288136,461647.05882352975,566222.2222222228,0.2584655156145765,0.1289454041326024,0.1220588668076668,0.16982326218494856,23.20186835465147,47.67713619477844,1005.420767784835,65.38684383637901,805.2584,1276
$GPGLL,5043.68976,N,00155.66652,W,085059.00,A,A*7E,6,7,7,None,38915.254237288136,466033.8983050852,566222.2222222228,0.21945853368057908,0.08638088588528782,0.04099106848081578,0.11561016268222757,23.205727571586703,47.659717032952955,1005.4019959212587,65.54411415737168,782.5919,1278
$GPGLL,5043.69010,N,00155.67191,W,085100.00,A,A*72,6,7,7,None,39061.728395061735,466033.8983050852,566222.2222222228,0.2596348048665336,0.10392478387389217,0.06543293059952748,0.1429975064466511,23.20251155746264,47.572275298790764,1005.4001805682026,65.55932327731186,907.5925,1283
$GPGLL,5043.69040,N,00155.67743,W,085101.00,A,A*7F,6,7,7,None,39061.728395061735,466033.8983050852,566222.2222222228,0.4750897183790926,0.1745731064635419,0.11899822292027788,0.2562203492543041,23.20315476027836,47.508195641125134,1005.4028714549776,65.53677889943745,345.2307,1248
